SBD,Toan,Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,DTBTN,Lich Su,Dia Ly,GDCD,DTBXH
52001090,6.80,6.75,7.60,7.00,7.00,6.25,6.75,,,,
52001091,8.00,8.50,9.20,,,,,8.00,8.25,10.00,8.75
52001092,8.60,8.00,7.40,5.25,8.00,8.00,7.08,,,,
52001093,5.20,7.25,7.60,,,,,5.50,4.25,8.00,5.92
52001094,8.00,7.50,7.60,7.75,7.00,7.50,7.42,,,,
52001095,6.60,7.75,9.00,,,,,7.00,7.00,9.50,7.83
52001096,7.40,8.50,8.80,,,,,8.00,8.00,9.75,8.58
52001097,7.80,7.75,8.20,,,,,6.75,7.50,9.25,7.83
52001098,7.60,7.50,9.20,5.25,6.50,7.00,6.25,,,,
52001099,4.00,4.25,,,,,,5.75,6.75,,4.17
52001100,6.80,8.00,8.80,8.75,8.25,7.25,8.08,,,,
52001101,4.40,4.50,,,,,,4.00,4.00,,2.67
52001102,7.60,6.50,7.40,,,,,7.00,5.75,8.25,7.00
52001103,8.20,7.75,8.20,7.25,6.50,7.50,7.08,,,,
52001104,3.40,4.00,,,,,,4.00,4.25,,2.75
52001105,6.20,6.25,3.80,4.00,4.00,4.75,4.25,,,,
52001106,6.40,5.50,,,,,,8.50,7.50,,5.33
52001107,8.60,7.75,8.80,9.25,6.75,7.75,7.92,,,,
52001108,8.00,6.25,9.20,6.25,7.50,7.25,7.00,,,,
52001109,7.20,6.25,3.80,,,,,5.75,5.75,7.75,6.42
52001110,8.20,7.25,9.60,8.50,8.50,8.00,8.33,,,,
52001111,8.80,6.50,7.00,8.00,7.50,6.50,7.33,,,,
52001112,8.60,6.50,8.60,7.75,7.75,7.75,7.75,,,,
52001113,8.20,6.50,9.00,8.75,6.75,7.25,7.58,,,,
52001114,7.80,7.00,8.80,8.25,6.75,7.50,7.50,,,,
52001115,7.40,5.25,,5.00,5.75,3.25,4.67,,,,
52001116,4.60,5.75,3.20,,,,,3.75,4.75,7.75,5.42
52001117,7.60,7.00,6.60,5.25,7.00,6.75,6.33,,,,
52001118,3.20,5.00,2.40,,,,,3.50,4.00,7.00,4.83
52001119,7.20,8.00,8.80,,,,,7.75,6.00,9.75,7.83
52001120,7.80,8.75,9.40,,,,,9.00,7.25,10.00,8.75
52001121,8.60,6.75,8.60,7.00,7.75,7.00,7.25,,,,
52001122,8.80,9.00,8.60,8.25,8.25,7.50,8.00,,,,
52001123,7.40,7.50,9.00,7.25,6.50,8.25,7.33,,,,
52001124,7.80,7.00,9.20,8.25,7.25,7.25,7.58,,,,
52001125,7.80,6.75,7.40,6.75,8.00,7.00,7.25,,,,
52001126,7.40,8.00,7.60,,,,,8.00,6.50,8.00,7.50
52001127,8.00,7.00,7.80,8.25,7.00,6.75,7.33,,,,
52001128,7.80,7.75,8.60,8.00,7.50,6.00,7.17,,,,
52001129,7.40,6.50,7.00,7.25,6.00,6.50,6.58,,,,
52001130,3.80,5.25,3.60,,,,,4.00,4.75,7.75,5.50
52001131,5.60,6.25,7.80,5.50,9.00,6.25,6.92,,,,
52001132,7.20,7.00,4.80,,,,,6.25,8.00,8.00,7.42
52001133,8.40,6.75,9.00,7.75,7.00,6.75,7.17,,,,
52001134,6.60,7.75,6.40,5.50,6.25,6.50,6.08,,,,
52001135,7.20,6.75,9.60,6.00,4.50,5.25,5.25,,,,
52001136,7.40,6.50,9.00,8.75,7.75,8.00,8.17,,,,
52001137,4.80,6.50,,,,,,5.00,5.25,,3.42
52001138,6.40,6.25,3.80,,,,,7.25,8.25,9.25,8.25
52001139,8.60,7.75,8.40,7.25,8.50,8.00,7.92,,,,
52001140,6.00,7.00,8.60,,,,,6.25,6.75,8.25,7.08
52001141,5.20,5.50,3.00,,,,,2.25,5.50,7.00,4.92
52001142,8.00,6.00,9.60,8.00,6.50,6.25,6.92,,,,
52001143,8.00,7.75,8.80,7.00,6.50,6.25,6.58,,,,
52001144,6.20,5.00,,,,,,7.75,7.25,,5.00
52001145,4.60,4.25,,,,,,4.50,4.75,,3.08
52001146,7.80,8.00,9.00,7.25,6.75,6.50,6.83,,,,
52001147,5.00,5.75,,,,,,5.00,6.25,,3.75
52001148,6.60,6.00,9.40,7.50,8.00,7.25,7.58,,,,
52001149,8.20,7.50,9.20,7.25,7.50,7.50,7.42,,,,
52001150,4.80,6.00,6.40,,,,,5.75,3.50,7.00,5.42
52001151,7.20,6.50,7.00,8.25,6.75,6.50,7.17,,,,
52001152,8.40,6.50,9.40,8.25,7.75,7.50,7.83,,,,
52001153,8.40,6.75,8.40,7.25,6.25,7.75,7.08,,,,
52001154,7.80,7.25,7.80,6.00,8.00,7.50,7.17,,,,
52001155,8.00,7.25,8.40,5.75,8.00,7.50,7.08,,,,
52001156,8.20,7.25,7.40,8.00,7.50,7.00,7.50,,,,
52001157,8.00,7.25,8.80,7.00,8.50,7.75,7.75,,,,
52001158,8.20,7.00,8.60,8.25,5.75,7.00,7.00,,,,
52001159,7.40,7.00,8.60,,,,,6.75,6.75,8.75,7.42
52001160,5.00,6.50,5.20,,,,,5.00,6.50,9.00,6.83
52001161,7.20,6.25,8.00,6.00,7.75,5.25,6.33,,,,
52001162,7.40,8.00,8.80,7.75,7.25,7.75,7.58,,,,
52001163,7.80,8.25,8.00,,,,,6.25,7.25,10.00,7.83
52001164,6.60,7.75,8.00,,,,,7.00,6.00,9.25,7.42
52001165,6.40,6.75,4.00,4.50,3.50,5.75,4.58,,,,
52001166,6.20,7.25,,,,,,5.00,6.25,,3.75
52001167,7.40,7.00,6.60,7.75,7.75,6.50,7.33,,,,
52001168,6.20,7.50,5.40,,,,,7.25,7.75,9.25,8.08
52001169,7.80,7.75,9.20,8.25,7.25,7.25,7.58,,,,
52001170,6.80,4.25,9.00,,,,,6.25,6.50,8.50,7.08
52001171,8.00,7.75,5.40,,,,,6.25,6.75,9.00,7.33
52001172,7.40,6.00,6.60,4.25,5.25,5.50,5.00,,,,
52001173,3.20,5.75,,,,,,7.75,5.25,,4.33
52001174,7.80,7.50,9.00,8.25,8.00,6.50,7.58,,,,
52001175,6.40,6.75,,,,,,7.00,6.25,,4.42
52001176,6.40,6.00,,,,,,3.75,4.75,,2.83
52001177,6.20,6.00,,,,,,4.75,4.25,,3.00
52001178,7.20,5.75,4.00,3.00,6.50,5.25,4.92,,,,
52001179,8.00,8.00,9.40,6.25,6.50,6.50,6.42,,,,
52001180,7.20,9.25,8.40,,,,,8.75,7.75,9.25,8.58
52001181,7.40,4.50,,,,,,3.75,5.25,,3.00
52001182,8.80,7.50,8.80,9.25,7.50,7.00,7.92,,,,
52001183,8.20,7.00,8.60,8.50,6.00,6.75,7.08,,,,
52001184,7.60,8.25,9.20,7.75,6.75,6.50,7.00,,,,
52001185,7.20,8.25,9.00,,,,,8.50,7.75,9.50,8.58
52001186,6.60,7.50,7.80,7.75,6.75,6.25,6.92,,,,
52001187,6.80,5.75,,,,,,7.50,6.50,,4.67
52001188,7.80,8.25,8.80,7.50,7.00,8.25,7.58,,,,
52001189,7.40,5.50,8.20,7.50,5.25,7.50,6.75,,,,
52001190,7.40,7.00,8.80,6.25,8.00,6.00,6.75,,,,
52001191,8.20,7.50,9.60,,,,,7.25,6.75,10.00,8.00
52001192,7.00,7.25,8.40,4.75,6.25,5.75,5.58,,,,
52001193,8.60,6.75,8.80,8.50,6.25,7.75,7.50,,,,
52001194,7.00,5.50,7.80,8.25,5.00,8.00,7.08,,,,
52001195,8.80,8.25,9.80,9.00,8.25,9.00,8.75,,,,
52001196,8.20,7.75,8.20,6.50,7.75,6.75,7.00,,,,
52001197,8.60,7.25,7.60,8.75,7.25,6.00,7.33,,,,
52001198,8.20,8.25,9.60,6.50,8.25,8.25,7.67,,,,
52001199,7.80,6.25,7.60,8.50,5.25,6.25,6.67,,,,
52001200,8.60,7.00,9.00,8.25,7.00,7.75,7.67,,,,
52001201,7.60,7.00,7.80,8.25,6.75,5.50,6.83,,,,
52001202,4.80,7.25,3.20,,,,,4.25,4.75,8.00,5.67
52001203,7.80,7.75,8.20,8.25,8.00,8.25,8.17,,,,
52001204,8.40,7.00,8.60,8.25,7.50,8.25,8.00,,,,
52001205,8.40,8.50,8.40,8.00,7.75,8.25,8.00,,,,
52001206,8.40,9.00,8.80,,,,,7.50,6.50,8.75,7.58
52001207,6.40,5.25,,,,,,4.75,6.50,,3.75
52001208,5.60,6.50,9.40,,,,,7.25,5.25,9.00,7.17
52001209,7.20,6.75,8.00,7.00,6.50,7.25,6.92,,,,
52001210,8.00,6.33,8.20,6.75,7.00,7.25,7.00,,,,
52001211,8.40,7.25,9.60,8.25,7.25,7.25,7.58,,,,
52001212,8.60,5.50,8.40,8.50,6.75,7.50,7.58,,,,
52001213,7.80,6.50,7.80,8.00,8.00,6.50,7.50,,,,
52001214,8.60,7.00,9.00,,,,,8.50,6.25,9.75,8.17
52001215,8.00,6.50,9.20,8.50,8.25,6.50,7.75,,,,
52001216,7.80,7.00,8.60,8.25,8.75,7.25,8.08,,,,
52001217,4.60,6.50,,,,,,3.25,5.75,,3.00
52001218,8.20,6.25,5.40,,,,,5.75,7.50,9.50,7.58
52001219,7.00,5.75,4.60,,,,,6.25,6.75,7.75,6.92
52001220,7.80,7.25,8.60,8.25,8.00,8.00,8.08,,,,
52001221,7.20,7.75,9.20,6.50,7.25,7.00,6.92,,,,
52001222,6.40,6.75,,,,,,7.75,7.00,,4.92
52001223,7.20,6.00,,,,,,6.75,6.50,,4.42
52001224,7.40,7.00,9.80,6.00,8.00,6.50,6.83,,,,
52001225,7.20,6.50,,,,,,3.75,7.00,,3.58
52001226,7.60,7.50,8.40,7.75,6.75,7.75,7.42,,,,
52001227,8.00,8.00,8.80,6.50,8.00,6.50,7.00,,,,
52001228,7.20,8.25,8.20,5.75,6.25,7.00,6.33,,,,
52001229,8.00,8.75,8.60,8.00,8.00,7.75,7.92,,,,
52001230,8.20,6.75,8.80,8.25,8.25,6.50,7.67,,,,
52001231,7.60,8.50,7.80,,,,,7.75,6.00,9.25,7.67
52001232,8.20,9.00,8.60,8.50,6.00,7.75,7.42,,,,
52001233,6.20,8.75,7.80,,,,,7.25,5.25,9.50,7.33
52001234,4.00,7.50,4.20,,,,,6.00,5.50,7.50,6.33
52001235,6.80,7.25,8.80,4.75,5.50,6.25,5.50,,,,
52001236,7.40,8.75,7.60,,,,,8.25,6.00,9.75,8.00
52001237,7.40,7.00,8.00,7.00,7.00,6.25,6.75,,,,
52001238,7.80,8.50,9.00,,,,,7.75,8.00,9.25,8.33
52001239,8.60,7.75,7.80,6.50,7.75,7.50,7.25,,,,
52001240,6.00,6.25,,,,,,7.25,5.75,,4.33
52001241,7.40,7.75,9.40,,,,,6.25,6.00,9.75,7.33
52001242,7.40,8.50,9.20,,,,,7.00,7.50,9.25,7.92
52001243,7.20,8.50,7.40,,,,,7.25,7.00,8.75,7.67
52001244,7.60,7.75,9.00,8.50,7.00,7.75,7.75,,,,
52001245,7.00,6.00,6.80,6.75,7.25,7.25,7.08,,,,
52001246,8.20,7.00,8.00,6.75,7.50,6.75,7.00,,,,
52001247,7.20,7.50,8.80,7.75,7.00,6.50,7.08,,,,
52001248,8.00,7.25,8.00,7.25,8.50,6.75,7.50,,,,
52001249,6.40,6.50,8.80,5.75,6.00,7.75,6.50,,,,
52001250,7.40,6.00,7.60,6.75,6.25,5.25,6.08,,,,
52001251,7.00,9.00,6.60,,,,,6.25,7.50,9.25,7.67
52001252,8.00,8.25,8.20,7.00,6.75,6.75,6.83,,,,
52001253,7.20,8.00,8.60,8.00,7.75,6.25,7.33,,,,
52001254,7.20,9.00,8.20,,,,,7.50,6.50,9.00,7.67
52001255,4.20,5.50,,,,,,4.50,5.50,,3.33
52001256,5.20,5.50,,,,,,7.00,6.75,,4.58
52001257,8.00,8.25,8.40,7.00,7.25,7.75,7.33,,,,
52001258,8.00,7.75,9.40,6.50,5.00,6.75,6.08,,,,
52001259,5.60,6.00,,,,,,5.75,5.25,,3.67
52001260,7.80,8.50,9.40,8.75,8.00,7.25,8.00,,,,
52001261,8.00,7.00,9.00,6.75,6.25,6.50,6.50,,,,
52001262,6.80,8.25,6.20,,,,,8.50,8.00,9.25,8.58
52001263,8.00,8.00,8.80,7.75,7.00,6.50,7.08,,,,
52001264,7.40,6.25,8.60,6.50,6.25,6.25,6.33,,,,
52001265,6.60,8.50,8.00,,,,,7.25,7.75,9.00,8.00
52001266,8.60,8.00,9.20,7.25,8.50,7.25,7.67,,,,
52001267,8.00,6.75,8.60,8.00,7.25,6.75,7.33,,,,
52001268,8.40,5.75,9.00,8.00,8.50,6.25,7.58,,,,
52001269,6.80,7.75,8.80,8.50,7.50,7.50,7.83,,,,
52001270,7.80,7.50,8.60,7.25,7.50,7.00,7.25,,,,
52001271,8.20,8.25,9.00,8.75,7.50,7.75,8.00,,,,
52001272,6.20,8.75,7.60,5.00,6.75,8.00,6.58,,,,
52001273,7.80,7.75,8.00,7.25,8.00,7.50,7.58,,,,
52001274,7.80,7.25,8.60,8.25,5.75,7.50,7.17,,,,
52001275,6.40,8.50,8.00,,,,,7.50,7.50,9.50,8.17
52001276,8.00,8.75,9.00,7.25,8.25,8.00,7.83,,,,
52001277,7.60,8.75,9.00,7.50,6.00,8.00,7.17,,,,
52001278,8.60,8.75,9.80,,,,,8.75,8.25,10.00,9.00
52001279,7.80,8.25,9.20,7.75,7.75,7.50,7.67,,,,
52001280,8.40,9.00,8.60,,,,,9.00,7.75,10.00,8.92
52001281,8.00,6.75,7.60,7.25,6.75,5.75,6.58,,,,
52001282,8.20,6.50,7.00,5.75,7.50,5.75,6.33,,,,
52001283,6.20,7.50,6.20,,,,,7.25,6.25,9.75,7.75
52001284,6.20,8.00,5.80,7.25,8.25,8.50,8.00,,,,
52001285,8.20,8.50,8.60,9.00,7.50,6.75,7.75,,,,
52001286,8.00,7.75,9.20,4.75,8.75,8.25,7.25,,,,
52001287,7.00,6.25,5.80,5.25,6.50,6.50,6.08,,,,
52001288,4.60,6.25,3.00,,,,,6.75,5.50,7.75,6.67
52001289,7.00,7.00,,6.00,6.00,6.50,6.17,,,,
52001290,8.20,7.00,8.00,7.75,6.00,6.75,6.83,,,,
52001291,8.20,7.75,8.80,6.25,7.75,6.25,6.75,,,,
52001292,7.60,6.75,7.60,6.00,8.75,6.50,7.08,,,,
52001293,7.60,7.25,8.80,8.00,7.00,7.75,7.58,,,,
52001294,7.60,6.25,3.60,7.50,6.50,5.25,6.42,,,,
52001295,8.00,7.50,9.60,8.00,7.25,6.00,7.08,,,,
52001296,8.00,7.75,9.00,9.00,8.75,7.50,8.42,,,,
52001297,7.40,7.00,8.40,7.50,6.00,7.75,7.08,,,,
52001298,4.40,6.25,3.60,,,,,5.50,5.25,7.00,5.92
52001299,7.40,7.50,8.20,8.00,6.50,6.50,7.00,,,,
52001300,5.40,4.50,,,,,,4.25,4.00,,2.75
52001301,6.80,7.25,8.00,5.25,6.25,5.25,5.58,,,,
52001302,7.20,6.75,7.40,4.75,7.50,4.50,5.58,,,,
52001303,8.00,8.00,9.00,7.50,7.25,6.25,7.00,,,,
52001304,7.60,7.00,8.20,7.50,6.75,6.50,6.92,,,,
52001305,5.20,7.00,7.80,,,,,8.75,5.75,9.00,7.83
52001306,8.20,7.25,9.00,7.75,8.00,7.00,7.58,,,,
52001307,7.60,7.00,8.80,7.50,5.00,6.50,6.33,,,,
52001308,7.80,5.75,9.40,8.25,8.50,6.75,7.83,,,,
52001309,6.40,5.25,7.40,5.25,6.25,6.00,5.83,,,,
52001310,8.40,6.75,9.40,7.50,7.50,6.50,7.17,,,,
52001311,8.20,7.50,9.60,7.00,6.50,8.75,7.42,,,,
52001312,7.80,8.25,9.20,,,,,6.00,6.25,8.75,7.00
52001313,7.60,8.00,8.80,7.25,7.00,6.25,6.83,,,,
52001314,7.80,8.00,9.20,7.25,8.00,8.00,7.75,,,,
52001315,8.60,8.25,8.20,,,,,7.50,7.25,9.50,8.08
52001316,7.40,8.75,7.20,,,,,8.00,8.00,9.50,8.50
52001317,8.00,8.00,7.60,8.25,6.75,7.75,7.58,,,,
52001318,6.20,8.75,8.80,,,,,8.25,6.50,10.00,8.25
52001319,5.60,6.50,,,,,,6.25,4.50,,3.58
52001320,8.00,8.25,8.80,8.50,7.75,7.00,7.75,,,,
52001321,7.00,7.25,8.80,7.75,8.00,5.75,7.17,,,,
52001322,5.00,5.25,,,,,,6.50,6.00,,4.17
52001323,8.00,7.00,9.40,6.50,8.00,6.50,7.00,,,,
52001324,8.60,8.50,9.20,,,,,8.00,8.00,10.00,8.67
52001325,8.60,6.50,8.00,8.75,6.25,6.75,7.25,,,,
52001326,8.20,6.75,9.00,7.00,6.75,6.50,6.75,,,,
52001327,7.60,7.25,9.20,5.50,7.50,7.75,6.92,,,,
52001328,8.00,7.75,8.00,8.25,7.25,6.75,7.42,,,,
52001329,7.60,8.00,8.80,,,,,8.00,6.50,9.50,8.00
52001330,6.60,7.50,7.00,5.75,7.00,7.50,6.75,,,,
52001331,7.80,7.50,9.60,9.25,8.25,7.50,8.33,,,,
52001332,5.80,6.50,,,,,,7.00,7.75,,4.92
52001333,7.60,9.00,9.40,,,,,7.75,7.25,10.00,8.33
52001334,8.00,7.00,9.00,5.25,8.25,8.00,7.17,,,,
52001335,5.60,4.25,,,,,,5.25,6.75,,4.00
52001336,8.60,9.00,9.00,8.25,7.50,8.25,8.00,,,,
52001337,8.20,8.00,9.00,7.50,7.50,7.75,7.58,,,,
52001338,7.40,8.00,8.60,,,,,9.25,8.25,9.75,9.08
52001339,8.00,7.25,9.00,6.25,8.00,7.25,7.17,,,,
52001340,8.00,8.50,8.60,,,,,8.75,7.75,9.50,8.67
52001341,7.60,7.00,4.80,,,,,6.25,5.75,8.00,6.67
52001342,7.20,8.00,8.80,8.00,6.50,7.25,7.25,,,,
52001343,7.60,7.25,6.40,7.00,8.50,8.00,7.83,,,,
52001344,6.00,8.00,,,,,,8.00,7.00,9.75,8.25
52001345,5.00,4.50,,,,,,5.00,4.75,,3.25
52001346,5.40,7.25,,,,,,6.25,6.75,,4.33
52001347,8.00,6.50,8.80,7.75,7.75,7.25,7.58,,,,
52001348,7.20,5.25,,,,,,4.75,6.00,,3.58
52001349,9.00,7.25,8.40,,,,,8.50,7.00,9.75,8.42
52001350,7.60,8.00,8.20,7.25,6.25,7.25,6.92,,,,
52001351,5.00,8.75,5.60,,,,,7.00,6.25,9.50,7.58
52001352,7.80,8.50,9.40,,,,,8.00,7.75,9.50,8.42
52001353,7.60,7.75,8.60,7.25,6.75,7.00,7.00,,,,
52001354,8.00,8.00,9.40,,,,,8.00,7.50,9.75,8.42
52001355,7.80,8.00,8.40,8.50,6.75,7.25,7.50,,,,
52001356,8.60,8.00,9.60,7.75,7.75,8.00,7.83,,,,
52001357,6.00,7.00,2.80,,,,,4.50,4.25,6.75,5.17
52001358,7.80,7.25,9.20,8.25,7.50,9.00,8.25,,,,
52001359,8.20,5.25,6.60,8.25,8.00,5.50,7.25,,,,
52001360,8.00,5.75,6.00,8.75,6.75,5.75,7.08,,,,
52001361,7.60,7.50,9.00,6.75,8.50,6.75,7.33,,,,
52001362,6.20,7.00,6.00,,,,,7.50,7.75,9.50,8.25
52001363,7.40,7.75,9.80,,,,,7.75,8.00,9.25,8.33
52001364,8.00,6.75,7.20,7.25,8.00,8.00,7.75,,,,
52001365,8.00,7.00,8.80,5.50,8.00,7.75,7.08,,,,
52001366,6.00,6.25,4.40,,,,,4.00,4.75,6.50,5.08
52001367,4.60,5.00,,,,,,6.00,6.50,,4.17
52001368,6.80,8.00,7.60,5.25,7.25,7.75,6.75,,,,
52001369,7.40,6.00,9.00,6.25,6.25,6.50,6.33,,,,
52001370,8.00,7.25,8.40,8.25,8.50,8.75,8.50,,,,
52001371,7.20,7.25,8.20,7.25,6.75,7.75,7.25,,,,
52001372,6.60,6.00,,,,,,6.25,4.75,,3.67
52001373,8.60,7.50,7.40,8.00,8.50,8.50,8.33,,,,
52001374,8.40,8.00,9.40,8.25,7.50,7.75,7.83,,,,
52001375,8.20,7.75,6.00,7.50,7.50,7.00,7.33,,,,
52001376,4.80,6.00,4.40,,,,,5.00,5.75,7.00,5.92
52001377,6.40,7.25,3.60,,,,,6.50,5.50,9.25,7.08
52001378,6.80,5.00,4.20,,,,,3.75,4.25,7.25,5.08
52001379,7.80,7.50,8.20,,,,,4.75,6.00,6.50,5.75
52001380,7.40,7.50,9.00,6.00,7.00,8.00,7.00,,,,
52001381,5.40,6.00,,,,,,6.75,5.25,,4.00
52001382,4.40,6.25,,,,,,5.25,5.00,,3.42
52001383,8.40,8.00,7.80,,,,,8.25,7.00,9.50,8.25
52001384,7.40,7.75,9.00,7.75,7.25,6.25,7.08,,,,
52001385,6.20,6.75,5.80,,,,,4.00,5.00,8.00,5.67
52001386,7.80,7.75,8.80,7.50,6.75,7.75,7.33,,,,
52001387,6.20,7.25,,,,,,5.25,5.75,,3.67
52001388,8.80,8.00,9.40,7.75,8.25,8.00,8.00,,,,
52001389,7.40,7.75,7.00,6.75,7.00,5.75,6.50,,,,
52001390,7.20,8.00,8.40,,,,,8.25,4.00,9.50,7.25
52001391,5.00,7.25,,,,,,7.00,5.50,,4.17
52001392,5.40,6.75,,,,,,4.50,7.00,,3.83
52001393,4.20,5.25,,,,,,4.50,7.50,,4.00
52001394,7.80,7.25,8.40,8.50,7.25,7.50,7.75,,,,
52001395,5.60,5.50,5.00,,,,,3.50,5.00,9.25,5.92
52001396,8.00,6.25,8.20,5.50,7.50,7.25,6.75,,,,
52001397,8.00,7.25,8.60,7.75,6.50,7.50,7.25,,,,
52001398,7.20,7.00,9.00,4.75,6.75,6.50,6.00,,,,
52001399,8.40,8.25,9.60,9.00,8.25,8.50,8.58,,,,
52001400,6.20,6.75,,,,,,7.00,6.00,,4.33
52001401,8.40,7.75,9.20,,,,,8.00,8.75,10.00,8.92
52001402,7.40,7.25,9.20,,,,,6.75,7.00,9.50,7.75
52001403,4.20,5.50,,,,,,3.25,5.50,,2.92
52001404,5.00,5.50,,,,,,6.75,6.25,,4.33
52001405,6.00,6.75,4.00,,,,,5.00,6.25,8.00,6.42
52001406,7.60,7.75,9.00,7.75,7.75,6.00,7.17,,,,
52001407,8.60,8.00,9.40,6.25,8.00,7.75,7.33,,,,
52001408,5.40,4.75,7.20,,,,,3.00,4.50,6.75,4.75
52001409,5.20,7.25,,,,,,6.00,6.25,,4.08
52001410,7.60,8.25,8.80,7.75,7.75,7.00,7.50,,,,
52001411,5.00,6.00,4.60,,,,,4.75,5.00,7.25,5.67
52001412,3.00,4.50,2.20,,,,,3.75,4.00,6.75,4.83
52001413,7.40,5.50,5.80,7.50,8.00,6.25,7.25,,,,
52001414,6.20,5.75,,,,,,4.50,5.25,,3.25
52001415,5.00,6.00,,,,,,4.75,5.50,,3.42
52001416,6.60,6.25,6.00,6.25,7.00,5.00,6.08,,,,
52001417,6.80,7.00,8.20,6.50,7.00,6.50,6.67,,,,
52001418,8.40,7.75,8.20,8.50,5.00,7.50,7.00,,,,
52001419,8.60,7.25,9.00,8.75,7.75,9.00,8.50,,,,
52001420,8.00,7.50,8.20,6.75,8.50,7.50,7.58,,,,
52001421,8.40,6.75,9.40,5.75,7.50,7.00,6.75,,,,
52001422,6.80,8.50,7.80,,,,,7.75,7.25,8.50,7.83
52001423,,,,,,,,,,,
52001424,6.00,6.75,,,,,,6.00,5.75,,3.92
52001425,7.40,8.00,8.60,8.00,7.50,8.00,7.83,,,,
52001426,6.40,6.50,6.60,,,,,6.25,5.50,9.00,6.92
52001427,8.00,7.25,7.80,6.50,4.50,5.75,5.58,,,,
52001428,5.60,6.75,5.40,,,,,4.75,4.25,6.00,5.00
52001429,7.80,7.50,8.60,7.50,6.00,6.75,6.75,,,,
52001430,7.60,7.00,8.60,8.25,7.00,6.75,7.33,,,,
52001431,3.60,5.50,,,,,,5.00,5.75,,3.58
52001432,7.40,7.25,6.20,5.25,8.00,7.50,6.92,,,,
52001433,6.40,6.00,,,,,,4.75,6.50,,3.75
52001434,7.40,7.75,8.60,5.75,7.75,4.25,5.92,,,,
52001435,8.40,8.50,9.60,9.25,8.25,8.75,8.75,,,,
52001436,8.40,7.75,9.80,8.75,8.00,8.50,8.42,,,,
52001437,7.00,6.25,8.60,6.50,8.00,5.75,6.75,,,,
52001438,8.00,6.50,9.20,6.50,7.00,5.50,6.33,,,,
52001439,5.80,5.50,4.00,,,,,4.00,5.75,6.25,5.33
52001440,8.00,6.25,8.20,7.75,8.50,7.25,7.83,,,,
52001441,3.40,7.50,6.20,,,,,4.50,5.25,6.50,5.42
52001442,5.20,6.75,4.40,,,,,6.25,6.75,9.75,7.58
52001443,6.80,8.25,9.40,,,,,7.00,7.75,9.25,8.00
52001444,8.60,8.50,9.20,,,,,7.75,7.00,10.00,8.25
52001445,5.80,9.00,7.20,,,,,6.00,6.75,9.75,7.50
52001446,7.40,8.00,7.20,4.00,7.00,7.00,6.00,,,,
52001447,7.20,8.25,5.80,5.25,7.50,6.00,6.25,,,,
52001448,3.40,6.25,,,,,,4.00,5.50,,3.17
52001449,7.60,8.00,7.40,7.25,7.50,6.00,6.92,,,,
52001450,7.60,8.75,9.20,8.00,6.50,6.75,7.08,,,,
52001451,8.40,6.75,9.20,7.50,5.75,7.25,6.83,,,,
52001452,7.40,7.75,7.40,,,,,5.75,6.25,8.00,6.67
52001453,7.60,8.00,9.20,,,,,6.75,5.25,9.50,7.17
52001454,7.80,8.25,9.60,,,,,6.25,5.50,9.25,7.00
52001455,6.60,7.00,8.60,7.50,6.50,6.50,6.83,,,,
52001456,7.60,8.25,7.60,8.25,7.50,7.50,7.75,,,,
52001457,7.20,6.75,6.60,5.25,5.00,6.25,5.50,,,,
52001458,7.20,6.50,3.80,,,,,6.00,6.25,9.25,7.17
52001459,7.40,7.50,7.00,7.25,7.75,6.75,7.25,,,,
52001460,8.60,5.75,8.00,6.50,7.25,5.25,6.33,,,,
52001461,8.20,6.50,6.60,6.25,8.00,4.75,6.33,,,,
52001462,7.40,7.50,7.20,7.25,8.00,6.50,7.25,,,,
52001463,8.00,7.25,6.40,8.75,7.75,6.75,7.75,,,,
52001464,7.00,6.75,6.60,7.75,6.00,5.25,6.33,,,,
52001465,7.80,8.50,8.80,8.25,7.50,7.00,7.58,,,,
52001466,7.60,8.75,7.80,,,,,7.00,4.50,9.75,7.08
52001467,8.00,7.00,8.80,8.00,7.75,7.00,7.58,,,,
52001468,7.40,7.00,8.80,7.25,6.00,6.00,6.42,,,,
52001469,6.40,6.75,2.60,,,,,6.00,6.25,7.00,6.42
52001470,8.00,9.00,8.60,,,,,7.25,6.50,9.50,7.75
52001471,7.00,8.00,8.00,,,,,8.00,7.50,9.50,8.33
52001472,7.60,8.00,9.20,8.25,8.50,7.75,8.17,,,,
52001473,7.60,7.50,8.40,,,,,5.75,6.00,8.75,6.83
52001474,7.60,8.50,9.60,,,,,8.75,7.00,9.50,8.42
52001475,7.60,8.00,9.20,7.25,6.50,6.75,6.83,,,,
52001476,7.60,7.50,7.60,8.50,7.75,7.25,7.83,,,,
52001477,7.00,7.00,4.20,6.00,7.00,6.75,6.58,,,,
52001478,7.80,8.50,9.20,,,,,8.75,7.75,9.75,8.75
52001479,8.20,9.25,8.80,,,,,7.75,7.00,9.75,8.17
52001480,7.60,8.75,9.00,7.75,8.00,7.00,7.58,,,,
52001481,5.40,5.25,,,,,,5.00,5.00,,3.33
52001482,4.00,4.50,,,,,,4.00,5.25,,3.08
52001483,5.00,6.25,2.80,,,,,3.00,4.50,6.50,4.67
52001484,8.00,5.75,9.00,,,,,7.00,6.75,10.00,7.92
52001485,6.60,6.50,3.40,,,,,6.50,6.75,9.25,7.50
