SBD,Toan,Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,DTBTN,Lich Su,Dia Ly,GDCD,DTBXH
52003404,,5.0,,,,,,6.25,4.75,1.75,4.25
52003405,8.4,7.5,9.4,6.5,6.75,7.25,6.83,,,,
52003406,8.8,7.0,7.8,8.5,7.5,7.0,7.67,,,,
52003407,7.2,,,,4.25,5.25,3.17,,,,
52003408,7.0,7.0,6.0,6.25,7.0,5.5,6.25,,,,
52003409,8.4,6.5,6.4,7.25,7.25,5.25,6.58,,,,
52003410,7.4,6.25,5.6,,,,,8.25,7.5,9.5,8.42
52003411,6.8,7.5,7.0,6.25,7.75,5.5,6.5,,,,
52003412,7.8,6.75,6.4,5.75,7.75,8.0,7.17,,,,
52003413,7.4,5.5,5.8,7.25,7.0,7.25,7.17,,,,
52003414,7.6,5.5,7.8,6.25,7.0,5.75,6.33,,,,
52003415,4.6,3.25,6.6,,,,,8.25,6.75,8.75,7.92
52003416,7.8,5.0,6.2,7.75,7.5,6.75,7.33,,,,
52003417,8.0,8.25,9.4,,,,,9.75,8.75,9.75,9.42
52003418,8.0,6.25,8.6,6.5,7.5,6.25,6.75,,,,
52003419,7.4,6.5,7.2,,,,,7.25,5.25,8.5,7.0
52003420,8.0,7.0,8.4,,,,,9.75,9.25,9.75,9.58
52003421,6.2,6.75,8.8,6.5,7.0,5.5,6.33,,,,
52003422,3.4,3.5,2.0,,,,,4.0,5.0,6.25,5.08
52003423,6.4,6.25,4.4,,,,,6.0,6.5,9.0,7.17
52003424,7.4,6.25,8.6,7.5,7.0,7.25,7.25,,,,
52003425,6.4,7.0,5.8,,,,,7.25,6.25,8.75,7.42
52003426,7.0,6.0,5.0,5.75,6.5,4.25,5.5,,,,
52003427,5.4,5.25,4.4,,,,,6.75,7.0,7.5,7.08
52003428,8.8,7.25,8.2,6.75,7.75,9.5,8.0,,,,
52003429,8.2,7.0,8.0,7.5,7.0,7.0,7.17,,,,
52003430,8.4,,,7.5,8.25,,5.25,,,,
52003431,5.6,6.75,5.8,,,,,5.25,5.75,8.5,6.5
52003432,6.4,6.5,8.0,,,,,7.0,5.75,9.5,7.42
52003433,7.8,7.5,7.4,,,,,6.0,6.25,9.25,7.17
52003434,7.8,7.5,7.2,7.25,8.0,7.25,7.5,,,,
52003435,7.4,6.75,8.4,,,,,,,,
52003436,7.0,6.25,5.4,5.25,5.0,6.0,5.42,,,,
52003437,8.0,7.0,8.8,5.25,7.5,8.5,7.08,,,,
52003438,7.6,7.25,9.4,7.5,8.25,7.5,7.75,,,,
52003439,7.6,6.75,8.2,7.5,6.5,6.75,6.92,,,,
52003440,7.8,7.0,9.0,8.0,6.75,5.75,6.83,,,,
52003441,7.6,7.75,5.8,7.0,8.0,6.5,7.17,,,,
52003442,7.6,6.0,7.6,5.25,8.25,8.0,7.17,,,,
52003443,7.6,5.5,6.4,8.25,6.0,4.0,6.08,,,,
52003444,6.8,6.75,7.4,8.0,8.25,6.5,7.58,,,,
52003445,8.0,8.25,8.8,7.0,7.75,7.5,7.42,,,,
52003446,8.6,8.0,9.2,7.0,7.0,5.25,6.42,,,,
52003447,7.6,7.75,7.8,6.5,7.75,5.5,6.58,,,,
52003448,8.0,7.75,7.8,6.75,7.75,8.0,7.5,,,,
52003449,8.6,7.25,7.0,7.5,8.0,6.75,7.42,,,,
52003450,8.0,7.5,5.2,8.0,7.75,5.75,7.17,,,,
52003451,4.4,8.0,4.8,,,,,4.25,6.0,7.75,6.0
52003452,7.2,7.0,7.8,7.0,6.75,5.5,6.42,,,,
52003453,6.6,5.75,4.8,,,,,4.25,4.75,6.25,5.08
52003454,7.4,6.75,8.6,8.0,6.5,7.25,7.25,,,,
52003455,5.8,7.5,5.0,,,,,5.5,5.0,8.75,6.42
52003456,8.2,6.5,7.0,8.5,7.75,6.75,7.67,,,,
52003457,8.2,6.75,9.0,7.25,7.5,7.75,7.5,,,,
52003458,6.4,7.5,7.4,,,,,4.75,6.0,7.75,6.17
52003459,7.6,7.75,8.0,6.0,7.0,6.75,6.58,,,,
52003460,8.8,6.5,9.2,6.25,6.0,7.5,6.58,,,,
52003461,7.2,8.0,8.6,,,,,9.25,7.25,10.0,8.83
52003462,8.6,6.5,8.2,8.5,9.0,7.75,8.42,,,,
52003463,7.8,7.5,7.8,,,,,5.75,4.5,8.5,6.25
52003464,7.8,7.0,5.4,6.5,8.25,6.75,7.17,,,,
52003465,7.4,7.25,8.2,,,,,8.25,7.75,9.0,8.33
52003466,7.6,6.25,5.6,8.5,6.75,7.0,7.42,,,,
52003467,7.4,7.75,6.8,,,,,7.5,8.0,9.5,8.33
52003468,,5.75,,,,,,5.5,6.75,6.75,6.33
52003469,7.0,6.75,9.2,7.5,7.75,6.0,7.08,,,,
52003470,7.8,6.5,8.6,7.25,6.75,7.0,7.0,,,,
52003471,6.4,6.0,8.0,3.0,3.75,5.5,4.08,,,,
52003472,8.2,6.25,7.8,7.25,6.0,6.75,6.67,,,,
52003473,4.4,5.5,3.4,,,,,6.25,5.75,7.5,6.5
52003474,3.4,5.0,4.8,,,,,6.25,6.0,7.75,6.67
52003475,5.4,5.0,3.8,,,,,5.0,6.0,7.25,6.08
52003476,8.6,5.5,4.8,7.75,7.0,5.75,6.83,,,,
52003478,6.4,5.0,5.2,,,,,7.5,5.75,8.5,7.25
52003479,7.8,5.75,8.6,7.5,5.75,7.75,7.0,,,,
52003480,5.6,6.0,3.8,,,,,6.75,7.5,10.0,8.08
52003481,8.0,6.75,7.4,6.75,7.75,4.75,6.42,,,,
52003482,8.6,6.5,8.0,8.5,7.5,6.75,7.58,,,,
52003483,7.4,6.0,8.4,7.25,8.25,6.0,7.17,,,,
52003484,7.2,6.5,5.0,,,,,6.5,6.5,8.5,7.17
52003485,7.6,6.0,8.4,7.25,7.25,6.0,6.83,,,,
52003486,7.4,6.25,9.0,8.0,6.75,7.25,7.33,,,,
52003487,,6.25,,,,,,,,,
52003488,7.2,6.5,8.0,6.5,5.25,6.25,6.0,,,,
52003489,7.6,6.25,8.4,7.25,6.75,6.75,6.92,,,,
52003490,6.8,6.25,5.0,,,,,8.0,6.0,8.25,7.42
52003491,7.2,5.75,8.2,6.0,6.5,5.75,6.08,,,,
52003492,7.2,6.75,6.6,4.75,4.75,5.25,4.92,,,,
52003493,,4.25,,,,,,4.0,5.25,,3.08
52003494,4.6,5.75,3.6,,,,,6.0,7.0,8.5,7.17
52003495,6.8,8.0,7.4,,,,,8.0,6.75,8.5,7.75
52003496,7.6,8.25,8.0,,,,,6.25,6.75,8.25,7.08
52003497,8.4,7.75,9.4,7.75,7.0,6.5,7.08,,,,
52003498,7.6,6.5,6.6,8.25,6.75,7.25,7.42,,,,
52003499,7.4,7.5,9.2,8.5,8.25,6.0,7.58,,,,
52003500,6.8,7.0,7.4,,,,,6.75,5.0,8.25,6.67
52003501,3.8,6.5,5.6,,,,,7.75,7.0,7.25,7.33
52003503,7.6,8.0,8.0,,,,,7.5,7.5,9.5,8.17
52003504,5.2,6.5,6.2,,,,,7.5,7.0,9.5,8.0
52003505,5.2,6.75,5.4,,,,,9.0,7.5,8.75,8.42
52003506,8.0,7.0,8.0,6.25,6.25,6.5,6.33,,,,
52003507,7.6,6.0,5.4,6.25,7.0,5.5,6.25,,,,
52003508,7.6,4.75,9.0,6.25,5.75,5.5,5.83,,,,
52003509,7.2,8.0,8.6,,,,,8.25,5.75,8.75,7.58
52003510,7.6,6.25,8.8,,,,,7.25,6.5,9.25,7.67
52003511,7.4,5.75,7.4,4.75,6.25,5.25,5.42,,,,
52003512,8.0,5.25,7.8,6.25,7.0,6.75,6.67,,,,
52003513,7.6,6.5,8.4,7.5,7.0,6.25,6.92,,,,
52003514,7.6,6.25,8.2,7.25,6.25,7.75,7.08,,,,
52003515,7.8,6.5,8.6,7.75,6.5,5.75,6.67,,,,
52003516,6.2,7.0,5.8,,,,,6.25,6.75,8.75,7.25
52003517,7.6,8.25,8.8,,,,,8.0,7.5,9.0,8.17
52003518,7.4,6.75,6.6,7.25,6.0,6.0,6.42,,,,
52003519,7.2,6.25,7.6,5.25,4.25,7.5,5.67,,,,
52003520,7.0,5.25,5.0,3.5,6.25,4.75,4.83,,,,
52003521,7.8,6.5,7.4,8.0,7.75,7.25,7.67,,,,
52003522,7.8,5.5,7.0,8.25,7.5,6.0,7.25,,,,
52003523,6.2,5.75,8.2,6.5,6.25,5.75,6.17,,,,
52003524,7.0,6.5,7.6,,,,,7.25,4.75,8.5,6.83
52003525,8.2,7.75,8.4,,,,,8.5,7.0,9.5,8.33
52003526,7.8,5.75,5.0,6.0,7.5,7.0,6.83,,,,
52003527,6.6,7.0,5.4,,,,,4.75,7.25,9.75,7.25
52003528,7.0,5.75,8.4,5.5,6.75,5.5,5.92,,,,
52003529,7.2,8.0,9.0,,,,,8.75,7.5,10.0,8.75
52003530,7.0,8.25,9.0,5.5,6.25,6.0,5.92,,,,
52003531,8.2,8.25,8.4,,,,,6.0,5.75,9.25,7.0
52003532,3.2,6.0,3.0,,,,,4.75,5.25,7.75,5.92
52003533,7.6,6.0,5.6,5.0,7.25,6.5,6.25,,,,
52003534,4.8,4.75,3.2,,,,,5.75,6.25,7.5,6.5
52003535,4.0,5.0,6.0,,,,,5.75,6.25,8.5,6.83
52003536,8.0,5.5,8.8,7.75,7.25,7.0,7.33,,,,
52003537,7.0,7.25,9.4,7.5,6.25,5.75,6.5,,,,
52003538,8.4,7.0,7.2,6.75,7.25,6.75,6.92,,,,
52003539,8.2,7.0,7.6,,,,,7.0,7.0,9.25,7.75
52003540,7.4,7.0,7.4,,,,,6.5,5.5,7.25,6.42
52003541,4.6,7.75,3.6,,,,,4.5,5.5,8.75,6.25
52003542,7.8,7.5,5.8,,,,,7.0,7.25,8.75,7.67
52003543,7.2,7.0,7.2,6.0,6.0,6.75,6.25,,,,
52003544,6.2,6.75,5.8,5.0,6.5,4.5,5.33,,,,
52003545,7.6,,8.0,7.0,,,2.33,,,,
52003546,5.8,7.25,5.4,,,,,7.0,8.0,8.5,7.83
52003547,6.4,7.75,8.4,,,,,,,,
52003548,7.8,7.5,9.8,8.75,7.0,7.25,7.67,,,,
52003549,8.0,7.75,8.4,7.5,7.0,6.0,6.83,,,,
52003550,7.4,7.0,7.2,7.25,7.75,5.75,6.92,,,,
52003551,,5.75,,,,,,5.0,6.0,0.0,3.67
52003552,5.2,5.25,3.6,,,,,5.5,6.25,9.5,7.08
52003553,8.6,6.5,9.4,9.25,7.25,6.75,7.75,,,,
52003554,7.6,6.75,6.4,6.75,8.5,5.5,6.92,,,,
52003555,4.0,6.75,3.4,,,,,4.5,5.0,8.25,5.92
52003556,8.4,7.25,8.8,9.0,6.0,6.75,7.25,,,,
52003557,6.4,7.0,6.6,,,,,6.0,6.75,9.5,7.42
52003558,5.4,6.25,3.4,,,,,5.75,5.75,9.5,7.0
52003559,7.8,7.75,9.6,8.25,6.75,6.5,7.17,,,,
52003560,6.8,8.0,8.4,6.25,7.75,8.0,7.33,,,,
52003561,6.0,7.25,4.6,,,,,5.0,7.25,9.0,7.08
52003562,6.4,7.25,8.2,,,,,7.5,5.5,9.75,7.58
52003563,7.8,7.5,9.6,,,,,8.0,7.5,10.0,8.5
52003564,7.4,7.5,8.0,6.75,7.5,6.5,6.92,,,,
52003565,7.4,,,,7.0,6.75,4.58,,,,
52003566,8.4,7.25,7.2,8.25,7.5,5.5,7.08,,,,
52003567,7.6,6.0,7.2,6.75,7.25,5.5,6.5,,,,
52003568,8.0,7.75,7.2,6.5,6.25,5.75,6.17,,,,
52003569,8.2,6.5,8.2,8.25,7.25,5.0,6.83,,,,
52003570,7.2,5.0,6.8,7.5,7.5,6.25,7.08,,,,
52003571,7.8,6.75,8.4,6.0,5.5,6.5,6.0,,,,
52003572,7.4,7.5,7.6,,,,,8.0,7.5,9.25,8.25
52003573,6.2,6.75,6.4,6.0,6.25,6.25,6.17,,,,
52003574,,3.25,,,,,,4.0,2.75,,2.25
52003575,7.4,7.75,6.8,6.25,7.75,5.75,6.58,,,,
52003576,6.4,5.5,3.8,,,,,8.0,7.25,7.75,7.67
52003577,6.2,6.25,5.2,,,,,6.0,7.0,8.5,7.17
52003578,6.2,5.25,3.6,,,,,5.25,6.0,8.5,6.58
52003579,7.4,7.5,6.2,6.75,8.0,7.75,7.5,,,,
52003580,8.0,6.5,8.2,6.25,7.75,6.25,6.75,,,,
52003581,7.6,5.0,6.2,5.5,7.5,5.75,6.25,,,,
52003582,4.6,6.75,6.6,,,,,6.5,6.5,7.25,6.75
52003583,5.6,5.75,4.8,,,,,4.5,5.25,7.5,5.75
52003584,7.4,8.0,7.2,,,,,9.0,6.25,9.5,8.25
52003585,7.8,7.0,9.0,5.75,7.5,6.25,6.5,,,,
52003586,7.2,7.5,7.0,,,,,9.25,7.0,9.25,8.5
52003587,7.4,6.5,8.0,6.5,5.5,6.5,6.17,,,,
52003588,,7.0,,,,,,,,,
52003589,7.8,7.0,9.2,,,,,6.0,3.75,8.75,6.17
52003590,6.0,7.25,3.6,,,,,5.5,5.75,8.5,6.58
52003591,6.8,7.0,6.6,,,,,8.25,8.25,9.0,8.5
52003592,8.2,7.25,7.6,5.25,8.0,8.0,7.08,,,,
52003593,5.0,6.25,5.8,,,,,6.0,7.75,8.25,7.33
52003594,7.8,8.25,8.0,7.5,7.5,7.25,7.42,,,,
52003595,8.0,7.25,6.0,6.5,7.5,7.0,7.0,,,,
52003596,7.6,7.25,6.2,6.5,7.75,6.25,6.83,,,,
52003597,8.2,6.5,9.4,8.25,5.75,6.75,6.92,,,,
52003598,7.8,8.0,6.4,,,,,5.0,5.5,7.0,5.83
52003599,8.2,7.0,9.4,7.75,7.5,6.25,7.17,,,,
52003600,8.6,7.5,9.4,,,,,9.0,9.0,9.5,9.17
52003601,8.4,7.25,8.4,8.25,9.0,5.75,7.67,,,,
52003602,7.8,5.75,9.2,7.75,5.75,7.0,6.83,,,,
52003603,6.4,7.25,7.2,5.5,7.25,5.75,6.17,,,,
52003604,8.0,7.25,7.2,5.75,7.25,5.75,6.25,,,,
52003605,7.0,7.5,6.8,6.5,6.0,5.5,6.0,,,,
52003606,6.6,8.0,8.2,4.25,6.25,5.25,5.25,,,,
52003607,8.6,8.0,8.4,8.25,8.5,2.25,6.33,,,,
52003608,7.6,8.5,9.0,,,,,8.25,7.5,9.5,8.42
52003609,6.2,7.0,5.4,,,,,4.75,5.25,9.0,6.33
52003610,6.4,5.5,5.0,5.0,7.75,4.75,5.83,,,,
52003611,7.8,6.5,8.4,8.0,6.0,6.75,6.92,,,,
52003612,8.2,7.75,7.8,,,,,7.25,5.5,9.0,7.25
52003613,8.0,,,4.25,8.5,8.5,7.08,,,,
52003614,4.6,4.0,3.8,,,,,3.5,5.25,7.25,5.33
52003615,8.6,6.0,6.8,7.5,7.75,6.75,7.33,,,,
52003616,7.6,7.25,6.2,,,,,6.0,7.0,9.25,7.42
52003617,7.8,7.0,5.4,7.25,8.25,7.25,7.58,,,,
52003618,5.8,7.0,4.4,,,,,5.0,5.25,8.5,6.25
52003619,7.4,8.0,7.2,,,,,4.75,5.25,8.0,6.0
52003620,5.0,7.5,5.0,,,,,5.5,5.25,9.5,6.75
52003621,5.2,5.75,3.4,,,,,7.25,7.0,9.0,7.75
52003622,9.0,6.75,8.8,8.5,6.75,6.25,7.17,,,,
52003623,6.6,7.5,7.4,,,,,6.25,6.25,9.75,7.42
52003624,7.8,6.5,8.2,8.75,8.25,6.5,7.83,,,,
52003625,6.4,7.25,7.2,,,,,5.75,4.75,8.5,6.33
52003626,3.0,6.25,4.6,,,,,6.5,6.0,9.0,7.17
52003627,6.8,8.25,3.2,3.75,7.0,7.0,5.92,,,,
52003628,7.6,8.25,6.8,7.5,6.0,6.0,6.5,,,,
52003629,7.8,6.75,6.8,5.5,4.0,4.5,4.67,,,,
52003630,7.8,6.25,6.4,8.0,7.75,5.75,7.17,,,,
52003631,4.2,6.0,5.0,,,,,6.5,6.5,8.75,7.25
52003632,7.6,7.25,8.0,6.75,5.0,7.0,6.25,,,,
52003633,8.4,6.5,9.4,8.0,5.75,7.0,6.92,,,,
52003634,7.8,7.0,7.6,8.75,8.5,6.75,8.0,,,,
52003635,8.2,5.5,9.4,8.0,6.25,8.5,7.58,,,,
52003636,6.2,7.5,3.6,,,,,5.0,5.75,6.75,5.83
52003637,7.8,6.5,9.4,8.0,6.75,7.0,7.25,,,,
52003638,6.8,7.0,7.2,,,,,,,,
52003639,7.4,7.0,8.6,,,,,6.75,6.0,9.25,7.33
52003640,7.4,6.33,4.6,6.75,8.0,6.0,6.92,,,,
52003641,6.6,7.5,8.4,6.75,8.5,8.5,7.92,,,,
52003642,7.6,6.0,7.8,8.0,5.75,6.5,6.75,,,,
52003643,4.0,4.25,5.4,,,,,6.0,7.0,7.0,6.67
52003644,6.8,5.5,5.2,,,,,7.5,6.5,9.0,7.67
52003645,3.4,4.75,2.4,,,,,3.25,5.5,8.5,5.75
52003646,7.6,7.0,5.8,6.0,6.75,6.0,6.25,,,,
52003647,7.8,6.25,6.2,6.75,7.5,7.5,7.25,,,,
52003648,8.2,8.25,8.6,6.75,6.0,6.25,6.33,,,,
52003649,7.8,8.75,9.0,8.25,6.75,8.0,7.67,,,,
52003650,7.6,7.0,6.6,7.0,7.25,4.25,6.17,,,,
52003651,8.2,6.5,8.4,6.75,6.25,6.5,6.5,,,,
52003652,7.4,5.75,5.4,,,,,5.0,7.0,8.0,6.67
52003653,7.8,6.5,9.2,7.0,6.0,6.25,6.42,,,,
52003654,8.4,7.75,7.2,7.0,6.25,5.5,6.25,,,,
52003655,6.0,7.25,5.2,,,,,4.25,4.0,8.25,5.5
52003656,7.2,6.0,7.2,4.75,5.5,6.0,5.42,,,,
52003657,6.8,7.5,6.6,,,,,7.25,6.5,9.5,7.75
52003658,7.4,7.25,8.8,5.25,6.75,6.25,6.08,,,,
52003659,7.2,5.0,6.2,,,,,8.0,6.25,8.25,7.5
52003660,8.4,6.0,7.6,7.75,7.0,6.25,7.0,,,,
52003661,5.8,4.5,4.2,,,,,5.25,7.5,7.25,6.67
52003662,6.8,6.75,3.4,,,,,8.25,7.25,8.75,8.08
52003663,,5.0,,,,,,8.75,6.25,,5.0
52003664,7.6,7.0,7.4,8.75,8.5,7.0,8.08,,,,
52003665,7.4,,,,7.5,7.75,5.08,,,,
52003666,7.2,4.75,9.6,6.5,7.0,6.25,6.58,,,,
52003667,7.6,6.75,,,,,,9.25,9.0,9.0,9.08
52003668,7.8,5.25,5.4,6.75,7.0,6.0,6.58,,,,
52003669,4.6,5.25,2.8,,,,,4.25,6.25,7.0,5.83
52003670,8.8,5.5,8.8,9.0,9.0,7.25,8.42,,,,
52003671,5.0,,4.2,3.0,,,1.0,,,,
52003672,8.0,6.5,5.8,7.0,6.0,6.0,6.33,,,,
52003673,8.2,5.5,9.4,8.5,6.75,7.75,7.67,,,,
52003674,8.0,6.25,8.2,9.0,8.25,7.5,8.25,,,,
52003675,8.2,,6.6,5.0,,,1.67,,,,
52003676,,3.75,,,,,,8.0,7.0,,5.0
52003677,8.4,7.0,7.4,8.25,6.0,6.75,7.0,,,,
52003678,7.6,6.75,7.4,6.5,7.0,6.25,6.58,,,,
52003679,4.8,6.0,4.2,,,,,4.75,4.25,6.75,5.25
52003680,6.6,7.0,8.0,,,,,6.25,6.25,9.0,7.17
52003681,3.0,6.5,3.6,,,,,6.75,6.5,6.75,6.67
52003682,7.4,7.5,5.8,,,,,8.25,8.0,9.5,8.58
52003683,7.0,5.5,7.6,,,,,6.5,6.0,9.0,7.17
52003684,6.8,7.0,7.2,,,,,5.5,6.25,10.0,7.25
52003685,7.4,6.5,8.0,8.0,7.25,6.25,7.17,,,,
52003686,7.2,7.5,6.6,,,,,5.5,6.25,8.75,6.83
52003687,6.0,6.25,4.6,,,,,7.25,6.25,8.0,7.17
52003689,7.2,8.25,8.2,,,,,5.0,4.5,7.25,5.58
52003690,8.2,6.25,7.2,7.5,6.0,5.5,6.33,,,,
52003691,7.2,6.0,7.2,7.5,6.25,5.5,6.42,,,,
52003692,4.8,5.5,7.4,,,,,6.5,6.75,9.75,7.67
52003693,7.8,,9.4,6.5,7.0,,4.5,,,,
52003694,8.4,6.5,7.0,6.0,7.25,5.75,6.33,,,,
52003695,6.8,7.0,5.0,4.0,5.75,5.25,5.0,,,,
52003696,7.4,6.75,6.0,8.25,7.25,6.25,7.25,,,,
52003698,,2.5,,,,,,4.75,2.75,,2.5
52003699,6.6,7.25,3.4,4.5,5.5,5.5,5.17,,,,
52003700,6.8,6.5,4.2,5.75,5.75,5.0,5.5,,,,
52003701,8.0,5.0,9.4,6.0,6.25,4.5,5.58,,,,
52003702,8.0,6.75,7.6,8.0,8.25,6.25,7.5,,,,
52003703,6.2,3.75,6.8,6.0,3.75,3.75,4.5,,,,
52003704,7.2,6.75,6.2,,,,,8.0,6.25,8.5,7.58
52003705,8.8,8.25,8.4,8.5,7.75,8.0,8.08,,,,
52003706,6.6,6.0,6.2,,,,,5.0,6.0,7.25,6.08
52003707,8.0,7.5,4.6,,,,,6.5,6.5,8.75,7.25
52003708,7.6,7.5,7.4,,,,,6.25,6.25,8.5,7.0
52003709,8.2,8.5,6.8,,,,,9.25,7.5,9.25,8.67
52003710,7.0,6.5,4.0,,,,,4.5,6.25,8.25,6.33
52003711,7.8,8.5,8.2,,,,,5.25,8.25,9.75,7.75
52003712,3.6,6.25,3.6,,,,,6.5,5.5,7.25,6.42
52003713,7.4,5.75,8.2,6.25,7.0,6.5,6.58,,,,
52003714,7.6,7.25,4.6,7.25,6.25,6.75,6.75,,,,
52003715,5.4,3.75,6.0,,,,,6.25,5.5,8.5,6.75
52003716,8.2,7.0,,8.75,8.75,6.0,7.83,,,,
52003717,7.0,6.25,8.0,5.0,6.75,6.0,5.92,,,,
52003718,8.4,7.5,7.2,,,,,9.0,7.5,9.5,8.67
52003719,7.2,6.0,7.4,,,,,6.75,7.0,9.0,7.58
52003720,7.2,5.75,7.6,,,,,6.25,6.0,8.5,6.92
52003722,7.8,7.25,6.8,,,,,6.0,7.5,8.0,7.17
52003723,7.8,6.5,8.2,7.75,7.5,6.75,7.33,,,,
52003724,4.4,5.5,3.6,,,,,6.25,6.5,7.0,6.58
52003725,8.4,7.0,9.0,8.75,7.0,7.0,7.58,,,,
52003726,7.0,7.75,9.2,7.5,8.5,7.75,7.92,,,,
52003727,7.4,8.5,8.2,,,,,5.5,6.25,9.25,7.0
52003728,7.2,6.25,6.8,5.5,4.75,3.75,4.67,,,,
52003729,8.0,8.5,8.6,5.25,6.5,5.5,5.75,,,,
52003730,5.8,6.25,6.0,,,,,7.0,6.75,8.75,7.5
52003731,8.0,7.75,8.8,8.75,7.5,7.0,7.75,,,,
52003732,7.0,6.75,8.2,,,,,8.0,6.75,9.0,7.92
52003733,8.0,8.0,9.0,7.5,7.5,6.5,7.17,,,,
52003734,8.2,8.0,8.4,,,,,6.25,6.5,8.75,7.17
52003735,8.2,7.25,9.0,6.75,8.0,6.75,7.17,,,,
52003736,7.2,8.0,6.8,,,,,5.0,5.0,7.75,5.92
52003737,5.4,6.25,4.2,,,,,,,,
52003738,7.2,6.25,7.0,,,,,7.75,5.75,9.75,7.75
52003739,7.4,9.0,8.8,6.5,5.75,7.75,6.67,,,,
52003740,7.2,8.0,9.0,,,,,9.0,7.25,8.75,8.33
52003741,7.6,4.5,3.8,7.25,6.5,5.5,6.42,,,,
52003742,7.6,6.5,8.0,7.0,8.0,6.75,7.25,,,,
52003743,7.6,5.25,9.0,6.25,6.75,3.75,5.58,,,,
52003744,8.0,6.5,7.2,7.0,7.25,5.25,6.5,,,,
52003745,6.8,5.5,7.4,5.75,6.0,7.0,6.25,,,,
52003746,7.4,7.75,8.4,5.75,8.25,7.0,7.0,,,,
52003747,5.0,6.5,6.8,,,,,7.75,6.75,9.25,7.92
52003748,5.6,,7.4,5.75,,,1.92,,,,
52003749,8.8,,,3.0,9.5,9.0,7.17,,,,
52003750,8.0,7.5,7.4,7.25,5.75,5.5,6.17,,,,
52003751,6.6,7.75,8.4,,,,,8.0,6.75,9.0,7.92
52003752,8.0,8.0,8.6,7.25,8.5,8.5,8.08,,,,
52003753,2.6,5.0,3.2,,,,,5.5,4.25,7.0,5.58
52003754,7.4,,,4.75,5.75,,3.5,,,,
52003755,4.0,4.0,2.2,,,,,5.75,5.5,8.25,6.5
52003756,8.6,6.5,6.4,9.25,8.0,8.0,8.42,,,,
52003757,5.4,5.25,3.4,,,,,7.0,6.25,6.5,6.58
52003758,9.4,8.75,9.4,8.25,8.25,7.0,7.83,,,,
52003759,8.0,7.0,9.4,8.5,7.25,7.75,7.83,,,,
52003760,5.4,7.5,6.6,,,,,8.0,5.0,8.75,7.25
52003761,8.4,,,8.5,8.5,,5.67,,,,
52003762,,6.25,,,,,,6.5,5.25,2.0,4.58
52003763,8.0,7.5,7.6,7.25,7.25,9.25,7.92,,,,
52003764,7.8,6.0,8.2,6.5,7.25,6.25,6.67,,,,
52003765,7.0,7.75,6.4,,,,,6.5,8.25,9.75,8.17
52003766,7.8,7.5,8.4,8.25,7.75,7.0,7.67,,,,
52003767,5.2,5.5,5.4,,,,,7.75,5.0,8.5,7.08
52003768,7.6,7.25,8.0,7.5,5.75,7.0,6.75,,,,
52003769,8.4,8.25,9.2,7.75,7.75,7.0,7.5,,,,
52003770,7.8,8.75,7.8,,,,,7.75,7.5,9.0,8.08
52003771,7.4,7.5,5.4,,,,,8.75,7.75,9.5,8.67
52003772,7.8,8.5,5.6,,,,,6.25,5.5,7.5,6.42
52003773,4.4,5.75,3.8,,,,,4.0,4.75,7.25,5.33
52003774,4.6,6.75,3.8,,,,,3.0,5.75,5.5,4.75
52003775,6.8,6.25,4.2,,,,,7.75,6.5,8.25,7.5
52003776,7.4,6.75,9.0,7.25,6.75,7.5,7.17,,,,
52003777,6.8,6.5,7.2,6.75,7.5,7.75,7.33,,,,
52003778,7.8,7.0,8.4,8.5,5.5,6.0,6.67,,,,
52003779,7.4,7.25,9.2,8.75,6.75,7.0,7.5,,,,
52003780,6.4,6.75,6.0,,,,,7.25,7.0,8.0,7.42
52003781,7.8,5.5,8.4,6.5,6.5,6.25,6.42,,,,
52003782,8.2,7.66,9.4,,,,,8.75,9.0,9.5,9.08
52003783,8.6,6.0,7.4,6.75,6.5,5.25,6.17,,,,
52003784,7.8,5.5,6.4,6.5,4.75,5.5,5.58,,,,
52003785,7.6,7.75,9.0,,,,,9.5,7.5,9.25,8.75
52003786,7.8,7.75,9.4,7.75,7.75,6.5,7.33,,,,
52003787,7.4,7.0,8.6,7.0,7.0,6.5,6.83,,,,
52003788,7.8,6.25,7.0,7.0,7.5,7.0,7.17,,,,
52003789,,6.75,,,,,,4.75,5.0,,3.25
52003790,6.4,5.25,5.0,,,,,4.5,6.25,9.0,6.58
52003791,5.2,7.0,5.0,,,,,3.5,6.25,7.25,5.67
52003792,8.0,7.5,5.6,,,,,7.5,5.75,9.25,7.5
52003793,8.2,8.0,9.4,7.25,6.75,6.25,6.75,,,,
52003794,7.8,6.0,6.0,,,,,6.0,5.5,8.5,6.67
52003795,3.4,6.25,4.2,,,,,6.25,4.75,8.0,6.33
52003796,7.2,7.25,8.6,7.75,7.5,6.5,7.25,,,,
52003797,3.0,4.0,3.6,,,,,5.25,5.5,7.0,5.92
52003798,9.2,5.75,8.2,8.0,7.5,6.25,7.25,,,,
52003799,7.0,7.0,5.2,6.0,8.0,6.0,6.67,,,,
52003800,7.8,8.0,6.6,,,,,9.25,8.25,9.75,9.08
52003801,,5.75,,,,,,7.25,7.0,,4.75
52003802,5.4,6.75,3.0,,,,,8.5,7.75,8.0,8.08
